['15134', '01', '02', '06', '15', '35', '04', '07', '2015-11-16'],
['15133', '03', '07', '08', '25', '30', '04', '08', '2015-11-14'],
['15132', '03', '08', '14', '18', '27', '01', '05', '2015-11-11'],
['15131', '11', '17', '19', '20', '27', '02', '03', '2015-11-09'],
['15130', '17', '25', '31', '32', '34', '02', '12', '2015-11-07'],
['15129', '01', '06', '23', '25', '29', '03', '09', '2015-11-04'],
['15128', '10', '12', '23', '30', '32', '03', '04', '2015-11-02'],
['15127', '09', '11', '14', '19', '30', '03', '08', '2015-10-31'],
['15126', '04', '05', '08', '09', '21', '03', '06', '2015-10-28'],
['15125', '02', '03', '15', '17', '28', '08', '10', '2015-10-26'],
['15124', '04', '06', '12', '31', '32', '03', '06', '2015-10-24'],
['15123', '04', '15', '27', '29', '30', '02', '10', '2015-10-21'],
['15122', '11', '13', '15', '26', '35', '06', '11', '2015-10-19'],
['15121', '02', '04', '17', '27', '28', '04', '06', '2015-10-17'],
['15120', '01', '09', '15', '24', '32', '05', '10', '2015-10-14'],
['15119', '01', '08', '12', '16', '21', '06', '11', '2015-10-12'],
['15118', '03', '07', '20', '24', '31', '04', '09', '2015-10-10'],
['15117', '06', '17', '20', '30', '33', '10', '11', '2015-10-07'],
['15116', '07', '10', '19', '24', '33', '03', '07', '2015-10-05'],
['15115', '08', '12', '13', '14', '16', '03', '09', '2015-10-03'],
['15114', '09', '18', '24', '31', '34', '02', '10', '2015-09-30'],
['15113', '01', '14', '21', '29', '33', '02', '10', '2015-09-28'],
['15112', '04', '05', '15', '19', '28', '04', '11', '2015-09-26'],
['15111', '07', '08', '16', '24', '28', '03', '10', '2015-09-23'],
['15110', '02', '07', '10', '22', '30', '07', '11', '2015-09-21'],
['15109', '01', '06', '11', '22', '31', '03', '12', '2015-09-19'],
['15108', '01', '13', '16', '26', '31', '07', '12', '2015-09-16'],
['15107', '03', '23', '25', '28', '29', '06', '07', '2015-09-14'],
['15106', '02', '11', '13', '22', '30', '02', '03', '2015-09-12'],
['15105', '08', '09', '15', '21', '27', '05', '09', '2015-09-09'],
['15104', '16', '19', '25', '30', '34', '04', '09', '2015-09-07'],
['15103', '07', '09', '15', '25', '34', '04', '10', '2015-09-05'],
['15102', '11', '14', '15', '33', '34', '03', '12', '2015-09-02'],
['15101', '06', '12', '17', '18', '32', '07', '12', '2015-08-31'],
['15100', '09', '15', '18', '23', '32', '05', '07', '2015-08-29'],
['15099', '09', '12', '14', '22', '25', '05', '10', '2015-08-26'],
['15098', '09', '14', '21', '27', '33', '06', '09', '2015-08-24'],
['15097', '04', '16', '17', '26', '27', '01', '04', '2015-08-22'],
['15096', '03', '09', '12', '18', '21', '02', '06', '2015-08-19'],
['15095', '08', '14', '26', '34', '35', '05', '10', '2015-08-17'],
['15094', '02', '03', '10', '11', '29', '03', '07', '2015-08-15'],
['15093', '16', '17', '25', '26', '27', '02', '04', '2015-08-12'],
['15092', '02', '14', '21', '27', '34', '05', '08', '2015-08-10'],
['15091', '02', '07', '28', '29', '30', '03', '07', '2015-08-08'],
['15090', '06', '09', '11', '17', '21', '06', '08', '2015-08-05'],
['15089', '05', '12', '18', '20', '27', '10', '12', '2015-08-03'],
['15088', '05', '15', '28', '31', '34', '11', '12', '2015-08-01'],
['15087', '02', '05', '15', '17', '22', '01', '11', '2015-07-29'],
['15086', '05', '09', '11', '15', '32', '04', '09', '2015-07-27'],
['15085', '02', '03', '04', '06', '16', '03', '12', '2015-07-25'],
['15084', '10', '20', '21', '32', '34', '06', '07', '2015-07-22'],
['15083', '14', '16', '19', '25', '29', '10', '12', '2015-07-20'],
['15082', '08', '15', '28', '31', '33', '03', '06', '2015-07-18'],
['15081', '03', '04', '10', '13', '17', '05', '09', '2015-07-15'],
['15080', '14', '20', '29', '30', '32', '03', '08', '2015-07-13'],
['15079', '01', '09', '17', '23', '24', '04', '05', '2015-07-11'],
['15078', '19', '24', '26', '28', '33', '01', '02', '2015-07-08'],
['15077', '01', '16', '17', '22', '28', '02', '09', '2015-07-06'],
['15076', '03', '19', '21', '31', '34', '05', '12', '2015-07-04'],
['15075', '13', '14', '26', '27', '33', '10', '12', '2015-07-01'],
['15074', '01', '12', '21', '27', '33', '04', '09', '2015-06-29'],
['15073', '09', '26', '27', '30', '34', '01', '06', '2015-06-27'],
['15072', '19', '20', '21', '31', '33', '09', '10', '2015-06-24'],
['15071', '04', '06', '13', '16', '34', '04', '10', '2015-06-22'],
['15070', '03', '09', '12', '17', '18', '04', '12', '2015-06-20'],
['15069', '02', '09', '11', '22', '25', '01', '07', '2015-06-17'],
['15068', '02', '03', '20', '31', '35', '04', '08', '2015-06-15'],
['15067', '04', '10', '18', '24', '27', '04', '11', '2015-06-13'],
['15066', '01', '03', '07', '13', '29', '02', '10', '2015-06-10'],
['15065', '04', '05', '07', '13', '35', '08', '11', '2015-06-08'],
['15064', '02', '08', '20', '28', '31', '07', '10', '2015-06-06'],
['15063', '01', '04', '06', '34', '35', '02', '04', '2015-06-03'],
['15062', '06', '07', '13', '14', '15', '01', '04', '2015-06-01'],
['15061', '06', '07', '08', '16', '22', '02', '10', '2015-05-30'],
['15060', '16', '24', '25', '26', '33', '04', '11', '2015-05-27'],
['15059', '07', '09', '19', '23', '32', '01', '03', '2015-05-25'],
['15058', '10', '14', '20', '27', '30', '07', '12', '2015-05-23'],
['15057', '01', '05', '07', '14', '26', '04', '06', '2015-05-20'],
['15056', '06', '12', '19', '26', '35', '03', '10', '2015-05-18'],
['15055', '06', '11', '14', '20', '30', '05', '10', '2015-05-16'],
['15054', '02', '09', '15', '24', '34', '03', '09', '2015-05-13'],
['15053', '08', '25', '28', '29', '32', '04', '07', '2015-05-11'],
['15052', '13', '19', '24', '27', '29', '07', '08', '2015-05-09'],
['15051', '01', '02', '11', '16', '21', '01', '05', '2015-05-06'],
['15050', '06', '07', '10', '20', '28', '02', '07', '2015-05-04'],
['15049', '08', '09', '11', '15', '22', '08', '10', '2015-05-02'],
['15048', '10', '11', '22', '24', '33', '02', '09', '2015-04-29'],
['15047', '01', '02', '17', '23', '31', '05', '12', '2015-04-27'],
['15046', '05', '07', '10', '22', '26', '04', '10', '2015-04-25'],
['15045', '08', '09', '22', '29', '30', '08', '12', '2015-04-22'],
['15044', '16', '18', '27', '31', '33', '01', '03', '2015-04-20'],
['15043', '02', '20', '22', '25', '29', '02', '07', '2015-04-18'],
['15042', '03', '07', '12', '17', '24', '02', '11', '2015-04-15'],
['15041', '01', '11', '21', '23', '28', '01', '10', '2015-04-13'],
['15040', '02', '09', '10', '23', '35', '09', '12', '2015-04-11'],
['15039', '03', '06', '07', '16', '25', '01', '06', '2015-04-08'],
['15038', '12', '19', '22', '31', '35', '07', '08', '2015-04-06'],
['15037', '10', '16', '21', '28', '31', '07', '08', '2015-04-04'],
['15036', '14', '18', '20', '23', '24', '04', '08', '2015-04-01'],
['15035', '22', '24', '29', '30', '35', '01', '10', '2015-03-30'],
['15034', '04', '08', '15', '18', '26', '05', '09', '2015-03-28'],
['15033', '03', '17', '22', '26', '28', '03', '07', '2015-03-25'],
['15032', '06', '21', '25', '27', '30', '07', '11', '2015-03-23'],
['15031', '07', '21', '29', '32', '33', '04', '12', '2015-03-21'],
['15030', '09', '18', '19', '26', '31', '02', '05', '2015-03-18'],
['15029', '07', '10', '19', '30', '35', '03', '05', '2015-03-16'],
['15028', '03', '09', '28', '32', '33', '09', '10', '2015-03-14'],
['15027', '05', '21', '22', '25', '28', '03', '10', '2015-03-11'],
['15026', '11', '13', '14', '15', '22', '02', '08', '2015-03-09'],
['15025', '07', '10', '20', '22', '27', '10', '11', '2015-03-07'],
['15024', '02', '06', '08', '16', '34', '03', '04', '2015-03-04'],
['15023', '06', '09', '11', '12', '22', '03', '11', '2015-03-02'],
['15022', '09', '11', '14', '15', '26', '11', '12', '2015-02-28'],
['15021', '22', '23', '24', '26', '31', '05', '06', '2015-02-25'],
['15020', '11', '26', '28', '29', '32', '01', '04', '2015-02-16'],
['15019', '02', '08', '16', '22', '24', '01', '03', '2015-02-14'],
['15018', '04', '07', '10', '23', '31', '03', '07', '2015-02-11'],
['15017', '07', '13', '16', '17', '29', '01', '07', '2015-02-09'],
['15016', '06', '07', '16', '20', '34', '09', '11', '2015-02-07'],
['15015', '01', '05', '13', '17', '32', '04', '11', '2015-02-04'],
['15014', '08', '16', '25', '29', '35', '03', '10', '2015-02-02'],
['15013', '11', '15', '25', '28', '35', '07', '10', '2015-01-31'],
['15012', '03', '04', '06', '11', '31', '05', '09', '2015-01-28'],
['15011', '04', '13', '22', '25', '30', '01', '06', '2015-01-26'],
['15010', '02', '06', '17', '30', '35', '02', '07', '2015-01-24'],
['15009', '17', '22', '26', '27', '33', '06', '10', '2015-01-21'],
['15008', '07', '10', '11', '15', '17', '03', '10', '2015-01-19'],
['15007', '02', '07', '08', '14', '31', '04', '08', '2015-01-17'],
['15006', '06', '08', '30', '32', '33', '03', '07', '2015-01-14'],
['15005', '11', '14', '15', '18', '19', '07', '08', '2015-01-12'],
['15004', '03', '12', '14', '18', '28', '05', '06', '2015-01-10'],
['15003', '12', '19', '27', '28', '34', '01', '12', '2015-01-07'],
['15002', '03', '14', '20', '26', '32', '06', '10', '2015-01-05'],
['15001', '08', '09', '19', '27', '30', '06', '07', '2015-01-03'],
['14154', '05', '12', '17', '23', '28', '02', '09', '2014-12-31'],
['14153', '01', '08', '13', '24', '32', '05', '10', '2014-12-29'],
['14152', '05', '12', '18', '24', '33', '01', '05', '2014-12-27'],
['14151', '03', '08', '26', '31', '32', '08', '12', '2014-12-24'],
['14150', '19', '21', '30', '33', '35', '05', '07', '2014-12-22'],
['14149', '02', '13', '19', '26', '35', '01', '05', '2014-12-20'],
['14148', '03', '09', '10', '11', '20', '07', '09', '2014-12-17'],
['14147', '05', '09', '14', '26', '34', '02', '09', '2014-12-15'],
['14146', '02', '16', '23', '24', '28', '10', '11', '2014-12-13'],
['14145', '15', '19', '22', '24', '26', '10', '11', '2014-12-10'],
['14144', '01', '21', '24', '25', '35', '04', '11', '2014-12-08'],
['14143', '01', '11', '14', '18', '25', '06', '10', '2014-12-06'],
['14142', '18', '21', '25', '28', '30', '04', '06', '2014-12-03'],
['14141', '04', '17', '20', '26', '29', '05', '08', '2014-12-01'],
['14140', '01', '19', '20', '25', '34', '07', '12', '2014-11-29'],
['14139', '03', '05', '07', '15', '34', '01', '10', '2014-11-26'],
['14138', '01', '07', '29', '32', '34', '09', '12', '2014-11-24'],
['14137', '02', '11', '16', '22', '34', '02', '05', '2014-11-22'],
['14136', '04', '18', '20', '34', '35', '07', '11', '2014-11-19'],
['14135', '20', '26', '28', '30', '35', '09', '12', '2014-11-17'],
['14134', '02', '05', '07', '11', '32', '09', '12', '2014-11-15'],
['14133', '02', '08', '12', '14', '18', '04', '12', '2014-11-12'],
['14132', '01', '03', '04', '19', '32', '01', '07', '2014-11-10'],
['14131', '03', '16', '19', '23', '27', '03', '07', '2014-11-08'],
['14130', '02', '18', '31', '32', '33', '05', '07', '2014-11-05'],
['14129', '07', '22', '28', '30', '32', '05', '06', '2014-11-03'],
['14128', '02', '04', '16', '22', '34', '08', '11', '2014-11-01'],
['14127', '02', '04', '06', '15', '19', '02', '11', '2014-10-29'],
['14126', '02', '09', '22', '30', '34', '09', '10', '2014-10-27'],
['14125', '12', '15', '19', '23', '31', '04', '10', '2014-10-25'],
['14124', '01', '03', '28', '29', '35', '08', '12', '2014-10-22'],
['14123', '01', '09', '12', '22', '25', '02', '09', '2014-10-20'],
['14122', '03', '10', '25', '26', '35', '01', '07', '2014-10-18'],
['14121', '13', '16', '18', '22', '32', '08', '10', '2014-10-15'],
['14120', '01', '04', '06', '18', '33', '05', '11', '2014-10-13'],
['14119', '04', '08', '09', '13', '18', '08', '12', '2014-10-11'],
['14118', '02', '03', '23', '24', '26', '05', '11', '2014-10-08'],
['14117', '03', '14', '17', '18', '33', '06', '09', '2014-10-06'],
['14116', '06', '13', '15', '24', '27', '04', '05', '2014-10-04'],
['14115', '01', '05', '26', '29', '30', '02', '10', '2014-10-01'],
['14114', '03', '16', '24', '30', '33', '05', '08', '2014-09-29'],
['14113', '02', '13', '17', '19', '23', '01', '06', '2014-09-27'],
['14112', '03', '05', '14', '18', '32', '02', '10', '2014-09-24'],
['14111', '11', '16', '18', '20', '29', '03', '04', '2014-09-22'],
['14110', '09', '18', '19', '22', '24', '08', '11', '2014-09-20'],
['14109', '15', '18', '20', '21', '23', '01', '02', '2014-09-17'],
['14108', '01', '02', '13', '23', '35', '09', '12', '2014-09-15'],
['14107', '05', '13', '14', '21', '34', '08', '10', '2014-09-13'],
['14106', '05', '09', '11', '20', '22', '05', '11', '2014-09-10'],
['14105', '04', '10', '26', '29', '32', '04', '08', '2014-09-08'],
['14104', '07', '13', '14', '28', '32', '04', '11', '2014-09-06'],
['14103', '14', '20', '23', '25', '26', '10', '12', '2014-09-03'],
['14102', '01', '07', '14', '19', '20', '03', '12', '2014-09-01'],
['14101', '09', '10', '12', '17', '28', '03', '11', '2014-08-30'],
['14100', '02', '04', '08', '12', '35', '01', '07', '2014-08-27'],
['14099', '15', '21', '22', '23', '33', '01', '07', '2014-08-25'],
['14098', '16', '18', '22', '25', '35', '03', '10', '2014-08-23'],
['14097', '03', '15', '20', '21', '23', '07', '09', '2014-08-20'],
['14096', '03', '07', '21', '23', '31', '05', '10', '2014-08-18'],
['14095', '06', '22', '30', '31', '34', '05', '06', '2014-08-16'],
['14094', '13', '14', '24', '25', '34', '04', '07', '2014-08-13'],
['14093', '03', '08', '30', '32', '34', '09', '11', '2014-08-11'],
['14092', '02', '18', '27', '30', '32', '05', '11', '2014-08-09'],
['14091', '10', '16', '18', '29', '32', '02', '07', '2014-08-06'],
['14090', '02', '03', '20', '23', '28', '06', '08', '2014-08-04'],
['14089', '02', '08', '12', '29', '30', '07', '12', '2014-08-02'],
['14088', '07', '13', '20', '25', '26', '08', '11', '2014-07-30'],
['14087', '04', '07', '31', '33', '35', '09', '10', '2014-07-28'],
['14086', '06', '08', '27', '29', '35', '03', '09', '2014-07-26'],
['14085', '06', '12', '13', '25', '29', '11', '12', '2014-07-23'],
['14084', '02', '07', '09', '11', '28', '05', '09', '2014-07-21'],
['14083', '18', '20', '24', '33', '35', '05', '10', '2014-07-19'],
['14082', '01', '08', '18', '23', '25', '08', '12', '2014-07-16'],
['14081', '03', '05', '08', '10', '25', '09', '12', '2014-07-14'],
['14080', '17', '20', '23', '25', '27', '03', '10', '2014-07-12'],
['14079', '09', '10', '20', '31', '32', '06', '10', '2014-07-09'],
['14078', '10', '15', '16', '22', '28', '04', '05', '2014-07-07'],
['14077', '09', '16', '26', '31', '32', '01', '05', '2014-07-05'],
['14076', '05', '10', '19', '31', '32', '09', '10', '2014-07-02'],
['14075', '05', '07', '29', '32', '35', '04', '10', '2014-06-30'],
['14074', '06', '11', '22', '27', '30', '05', '11', '2014-06-28'],
['14073', '04', '05', '07', '13', '35', '05', '06', '2014-06-25'],
['14072', '17', '19', '22', '24', '30', '02', '09', '2014-06-23'],
['14071', '04', '14', '15', '22', '23', '01', '07', '2014-06-21'],
['14070', '01', '02', '07', '10', '32', '04', '12', '2014-06-18'],
['14069', '16', '22', '27', '29', '31', '02', '09', '2014-06-16'],
['14068', '05', '15', '24', '29', '35', '05', '06', '2014-06-14'],
['14067', '03', '18', '23', '24', '31', '03', '07', '2014-06-11'],
['14066', '08', '14', '16', '20', '31', '03', '11', '2014-06-09'],
['14065', '07', '12', '19', '31', '33', '07', '12', '2014-06-07'],
['14064', '08', '15', '33', '34', '35', '01', '08', '2014-06-04'],
['14063', '11', '17', '21', '23', '34', '03', '04', '2014-06-02'],
['14062', '04', '07', '17', '24', '25', '02', '04', '2014-05-31'],
['14061', '04', '11', '17', '20', '29', '06', '10', '2014-05-28'],
['14060', '12', '22', '29', '30', '34', '05', '11', '2014-05-26'],
['14059', '07', '15', '17', '25', '29', '04', '11', '2014-05-24'],
['14058', '09', '15', '22', '24', '26', '02', '07', '2014-05-21'],
['14057', '08', '10', '20', '27', '33', '01', '09', '2014-05-19'],
['14056', '12', '18', '28', '29', '35', '07', '08', '2014-05-17'],
['14055', '04', '23', '26', '27', '35', '10', '11', '2014-05-14'],
['14054', '02', '03', '20', '25', '34', '01', '12', '2014-05-12'],
['14053', '02', '11', '17', '27', '30', '03', '04', '2014-05-10'],
['14052', '14', '19', '21', '24', '30', '02', '07', '2014-05-07'],
['14051', '01', '07', '11', '29', '30', '03', '11', '2014-05-05'],
['14050', '10', '18', '27', '28', '35', '01', '06', '2014-05-03'],
['14049', '03', '15', '17', '22', '31', '03', '05', '2014-04-30'],
['14048', '01', '02', '05', '15', '35', '01', '11', '2014-04-28'],
['14047', '06', '17', '18', '30', '34', '06', '12', '2014-04-26'],
['14046', '03', '15', '18', '21', '26', '01', '06', '2014-04-23'],
['14045', '06', '10', '12', '16', '30', '02', '11', '2014-04-21'],
['14044', '22', '23', '25', '27', '35', '03', '11', '2014-04-19'],
['14043', '01', '11', '23', '29', '30', '01', '12', '2014-04-16'],
['14042', '16', '21', '25', '27', '35', '06', '11', '2014-04-14'],
['14041', '05', '07', '11', '15', '18', '05', '12', '2014-04-12'],
['14040', '12', '15', '21', '30', '33', '02', '08', '2014-04-09'],
['14039', '02', '05', '11', '15', '20', '08', '11', '2014-04-07'],
['14038', '07', '08', '12', '20', '32', '03', '05', '2014-04-05'],
['14037', '03', '04', '08', '19', '34', '02', '04', '2014-04-02'],
['14036', '01', '02', '12', '17', '29', '03', '08', '2014-03-31'],
['14035', '09', '12', '14', '28', '29', '03', '10', '2014-03-29'],
['14034', '03', '11', '14', '27', '32', '05', '07', '2014-03-26'],
['14033', '01', '07', '08', '28', '29', '04', '08', '2014-03-24'],
['14032', '02', '05', '06', '09', '31', '02', '09', '2014-03-22'],
['14031', '06', '15', '27', '32', '33', '03', '04', '2014-03-19'],
['14030', '03', '14', '18', '29', '35', '11', '12', '2014-03-17'],
['14029', '03', '21', '22', '23', '35', '05', '09', '2014-03-15'],
['14028', '03', '10', '20', '25', '30', '10', '12', '2014-03-12'],
['14027', '09', '10', '24', '28', '29', '10', '12', '2014-03-10'],
['14026', '05', '10', '12', '15', '26', '04', '08', '2014-03-08'],
['14025', '19', '20', '27', '32', '34', '06', '08', '2014-03-05'],
['14024', '07', '11', '15', '31', '32', '06', '11', '2014-03-03'],
['14023', '04', '13', '15', '29', '33', '05', '09', '2014-03-01'],
['14022', '03', '06', '10', '16', '25', '10', '11', '2014-02-26'],
['14021', '06', '10', '17', '23', '24', '03', '09', '2014-02-24'],
['14020', '01', '14', '17', '30', '35', '06', '07', '2014-02-22'],
['14019', '07', '12', '22', '29', '32', '11', '12', '2014-02-19'],
['14018', '08', '09', '12', '28', '34', '02', '12', '2014-02-17'],
['14017', '05', '10', '11', '23', '34', '01', '10', '2014-02-15'],
['14016', '04', '06', '13', '24', '34', '04', '09', '2014-02-12'],
['14015', '04', '06', '18', '20', '30', '05', '07', '2014-02-10'],
['14014', '01', '09', '11', '27', '29', '03', '11', '2014-02-08'],
['14013', '10', '11', '13', '22', '28', '04', '12', '2014-01-29'],
['14012', '09', '20', '21', '23', '29', '05', '07', '2014-01-27'],
['14011', '04', '06', '14', '24', '35', '07', '12', '2014-01-25'],
['14010', '05', '10', '20', '26', '27', '01', '03', '2014-01-22'],
['14009', '10', '18', '25', '29', '33', '07', '08', '2014-01-20'],
['14008', '11', '13', '20', '28', '35', '01', '05', '2014-01-18'],
['14007', '08', '11', '14', '21', '32', '03', '11', '2014-01-15'],
['14006', '01', '04', '07', '16', '35', '06', '08', '2014-01-13'],
['14005', '15', '17', '18', '29', '33', '04', '08', '2014-01-11'],
['14004', '07', '10', '19', '27', '28', '09', '12', '2014-01-08'],
['14003', '07', '11', '13', '21', '33', '05', '06', '2014-01-06'],
['14002', '01', '12', '21', '24', '29', '01', '07', '2014-01-04'],
['14001', '05', '13', '20', '23', '29', '08', '11', '2014-01-01'],
['13153', '04', '05', '16', '17', '30', '03', '09', '2013-12-30'],
['13152', '09', '12', '14', '18', '19', '03', '09', '2013-12-28'],
['13151', '02', '13', '21', '27', '30', '03', '04', '2013-12-25'],
['13150', '06', '07', '14', '18', '22', '08', '11', '2013-12-23'],
['13149', '06', '07', '08', '09', '13', '05', '07', '2013-12-21'],
['13148', '02', '05', '09', '29', '32', '03', '07', '2013-12-18'],
['13147', '03', '09', '22', '24', '25', '05', '09', '2013-12-16'],
['13146', '06', '07', '15', '25', '31', '01', '09', '2013-12-14'],
['13145', '02', '13', '15', '18', '20', '02', '11', '2013-12-11'],
['13144', '03', '20', '21', '23', '35', '02', '08', '2013-12-09'],
['13143', '03', '08', '14', '21', '31', '06', '08', '2013-12-07'],
['13142', '06', '11', '25', '28', '29', '04', '12', '2013-12-04'],
['13141', '05', '15', '18', '25', '31', '08', '10', '2013-12-02'],
['13140', '01', '12', '17', '26', '28', '01', '06', '2013-11-30'],
['13139', '05', '06', '18', '20', '31', '06', '07', '2013-11-27'],
['13138', '03', '08', '13', '17', '24', '07', '09', '2013-11-25'],
['13137', '04', '12', '32', '33', '34', '06', '08', '2013-11-23'],
['13136', '05', '11', '15', '25', '28', '05', '11', '2013-11-20'],
['13135', '04', '13', '19', '25', '26', '07', '12', '2013-11-18'],
['13134', '02', '13', '19', '23', '32', '02', '09', '2013-11-16'],
['13133', '02', '08', '10', '16', '17', '09', '12', '2013-11-13'],
['13132', '23', '26', '28', '31', '34', '02', '10', '2013-11-11'],
['13131', '12', '15', '29', '30', '31', '04', '12', '2013-11-09'],
['13130', '08', '09', '15', '19', '30', '06', '09', '2013-11-06'],
['13129', '11', '23', '29', '30', '33', '01', '04', '2013-11-04'],
['13128', '11', '13', '27', '33', '35', '01', '02', '2013-11-02'],
['13127', '03', '14', '16', '19', '32', '05', '10', '2013-10-30'],
['13126', '09', '10', '15', '18', '30', '03', '06', '2013-10-28'],
['13125', '04', '08', '14', '23', '28', '04', '08', '2013-10-26'],
['13124', '05', '07', '18', '21', '32', '10', '11', '2013-10-23'],
['13123', '02', '09', '10', '33', '34', '05', '12', '2013-10-21'],
['13122', '15', '17', '20', '24', '35', '04', '12', '2013-10-19'],
['13121', '03', '18', '19', '20', '24', '03', '12', '2013-10-16'],
['13120', '06', '14', '15', '22', '26', '03', '11', '2013-10-14'],
['13119', '01', '02', '16', '23', '35', '01', '11', '2013-10-12'],
['13118', '04', '06', '11', '20', '31', '01', '05', '2013-10-09'],
['13117', '05', '16', '23', '25', '33', '07', '12', '2013-10-07'],
['13116', '13', '22', '23', '30', '33', '09', '11', '2013-10-05'],
['13115', '05', '16', '29', '32', '34', '04', '11', '2013-10-02'],
['13114', '06', '17', '21', '23', '33', '01', '09', '2013-09-30'],
['13113', '19', '21', '23', '28', '30', '08', '12', '2013-09-28'],
['13112', '02', '10', '20', '22', '29', '05', '12', '2013-09-25'],
['13111', '07', '12', '13', '20', '27', '01', '03', '2013-09-23'],
['13110', '07', '16', '18', '32', '33', '02', '07', '2013-09-21'],
['13109', '13', '20', '26', '29', '32', '02', '06', '2013-09-18'],
['13108', '05', '10', '13', '15', '18', '02', '11', '2013-09-16'],
['13107', '07', '13', '14', '18', '25', '05', '12', '2013-09-14'],
['13106', '06', '07', '12', '13', '27', '03', '12', '2013-09-11'],
['13105', '07', '13', '27', '30', '34', '01', '12', '2013-09-09'],
['13104', '02', '05', '11', '27', '29', '01', '11', '2013-09-07'],
['13103', '05', '08', '13', '16', '31', '03', '09', '2013-09-04'],
['13102', '06', '12', '15', '19', '26', '02', '11', '2013-09-02'],
['13101', '04', '09', '13', '15', '32', '02', '09', '2013-08-31'],
['13100', '09', '12', '24', '26', '30', '05', '09', '2013-08-28'],
['13099', '04', '11', '28', '30', '33', '05', '12', '2013-08-26'],
['13098', '02', '06', '16', '29', '34', '10', '11', '2013-08-24'],
['13097', '07', '08', '13', '17', '32', '03', '08', '2013-08-21'],
['13096', '17', '19', '20', '22', '26', '06', '08', '2013-08-19'],
['13095', '03', '17', '28', '30', '33', '01', '10', '2013-08-17'],
['13094', '03', '28', '33', '34', '35', '06', '09', '2013-08-14'],
['13093', '01', '05', '17', '18', '26', '05', '07', '2013-08-12'],
['13092', '07', '10', '21', '27', '33', '03', '09', '2013-08-10'],
['13091', '04', '09', '28', '34', '35', '02', '08', '2013-08-07'],
['13090', '02', '26', '30', '31', '33', '11', '12', '2013-08-05'],
['13089', '06', '07', '23', '24', '29', '04', '11', '2013-08-03'],
['13088', '03', '05', '08', '33', '35', '01', '03', '2013-07-31'],
['13087', '09', '12', '22', '32', '34', '02', '04', '2013-07-29'],
['13086', '09', '16', '26', '29', '31', '06', '09', '2013-07-27'],
['13085', '08', '19', '23', '27', '32', '03', '05', '2013-07-24'],
['13084', '08', '22', '26', '29', '35', '01', '05', '2013-07-22'],
['13083', '26', '29', '30', '32', '35', '04', '10', '2013-07-20'],
['13082', '03', '09', '25', '26', '33', '03', '12', '2013-07-17'],
['13081', '07', '09', '15', '17', '23', '02', '07', '2013-07-15'],
['13080', '06', '21', '23', '27', '31', '04', '06', '2013-07-13'],
['13079', '09', '10', '17', '21', '34', '01', '07', '2013-07-10'],
['13078', '02', '07', '23', '31', '33', '02', '08', '2013-07-08'],
['13077', '24', '26', '30', '32', '35', '06', '12', '2013-07-06'],
['13076', '13', '15', '16', '26', '27', '09', '10', '2013-07-03'],
['13075', '01', '11', '13', '19', '35', '07', '08', '2013-07-01'],
['13074', '06', '14', '20', '24', '32', '01', '07', '2013-06-29'],
['13073', '03', '05', '23', '27', '31', '02', '06', '2013-06-26'],
['13072', '12', '27', '28', '33', '35', '03', '05', '2013-06-24'],
['13071', '13', '19', '26', '27', '28', '03', '11', '2013-06-22'],
['13070', '09', '12', '18', '21', '29', '01', '08', '2013-06-19'],
['13069', '06', '12', '13', '16', '30', '07', '12', '2013-06-17'],
['13068', '10', '17', '27', '34', '35', '05', '07', '2013-06-15'],
['13067', '02', '03', '05', '08', '29', '10', '12', '2013-06-12'],
['13066', '06', '07', '13', '33', '34', '02', '11', '2013-06-10'],
['13065', '09', '28', '31', '34', '35', '02', '09', '2013-06-08'],
['13064', '21', '24', '26', '28', '32', '01', '03', '2013-06-05'],
['13063', '03', '05', '11', '27', '28', '05', '06', '2013-06-03'],
['13062', '01', '05', '08', '09', '12', '09', '12', '2013-06-01'],
['13061', '01', '14', '18', '21', '32', '05', '10', '2013-05-29'],
['13060', '15', '25', '26', '32', '35', '05', '10', '2013-05-27'],
['13059', '03', '08', '11', '24', '27', '07', '12', '2013-05-25'],
['13058', '20', '21', '27', '31', '35', '07', '11', '2013-05-22'],
['13057', '07', '15', '27', '33', '35', '07', '10', '2013-05-20'],
['13056', '11', '22', '30', '32', '35', '03', '04', '2013-05-18'],
['13055', '04', '05', '22', '23', '24', '03', '09', '2013-05-15'],
['13054', '05', '08', '21', '30', '32', '01', '08', '2013-05-13'],
['13053', '13', '31', '33', '34', '35', '05', '07', '2013-05-11'],
['13052', '01', '02', '10', '29', '31', '01', '10', '2013-05-08'],
['13051', '05', '08', '15', '18', '33', '07', '08', '2013-05-06'],
['13050', '14', '22', '30', '32', '33', '07', '08', '2013-05-04'],
['13049', '18', '22', '25', '31', '32', '04', '06', '2013-05-01'],
['13048', '10', '11', '23', '32', '33', '01', '04', '2013-04-29'],
['13047', '12', '20', '28', '30', '35', '03', '11', '2013-04-27'],
['13046', '15', '16', '19', '25', '32', '05', '11', '2013-04-24'],
['13045', '08', '11', '12', '21', '25', '02', '07', '2013-04-22'],
['13044', '07', '11', '13', '18', '28', '05', '10', '2013-04-20'],
['13043', '07', '13', '25', '34', '35', '07', '09', '2013-04-17'],
['13042', '02', '06', '22', '23', '33', '01', '06', '2013-04-15'],
